After purchasing the gown (was shipped via Fed Ex to Canada, which means I got dinged by Fedex's "customs broker" costs...) I tried it on while 8 months pregnant to see how it fits.
I am sorry but I did not like it nor will I wear it as it is too big & looks funny on me. I wish I had not have gotten it.	0

A red star!?!?  I bet this won't sell well in eastern Europe.	0
I purchased a size XL as I am around a sz 14 pre-pregnancy.  I have a normal bust size of 36D.
Very cute, I always get compliments, but I wear them only every so often and the bottoms are all ripped up - you'd think I wear them everyday!  I'm just upset I paid over $60 for shoes that will BARELY last one season	0

I purchased these about 3 months ago.  They have very little arch support and very little other support elsewhere.  I have been wearing them perhaps 2-3 times a week to the office and home.  They are already ripping in the back.  
The gown itself is made of a nice heavyweight cotton with lots of stretch and recovery (doesn't just stretch out and stay there), the crossover top is really nice becuase it crosses over and will be easy to pull aside for nursing, but the v isn't too deep  (nobody needs to see *that* much of my clavicle).  There is a slit up the side for ease of walking, but it's a very high slit, too high, I felt. 
I wouldn't recommend them; however, I do get many compliments about how cute they are. 	0

I purchased 3 different Embassy purses last December.  None of them were the quality I had hoped for, and none were used as the gifts they were intended for.  In this case, the price should be a clue that the bags are cheaply made and not nearly as nice as they look in the pictures used.  I would not buy from this company again	0
The gown didn't fit well over my pregnant belly - but I don't fault them for that, it's not advertised as fitting during pregnancy.  However, after giving birth, I still don't think it would fit well for the first couple of weeks, until the baby belly subsides a bit.  The gown stretches well enough to fit over a slowly-declining bump, but unfortunately, as you walk around, the elastic contracts the gown back up over your bump, pulling the slit on the side higher and higher up your leg.  The gown itself is long enough to more than cover your bump as it retracts, but it's not a comfortable feeling when that slit creeps higher and higher.
I purchased these shoes for my upcoming wedding because I have a hard time walking in really high heels. They are extremely cute but the satin ribbon ankle strap doesn't hold my foot firmly in the shoe. When I walked around in them, I could feel them "flopping". Also, anytime I raised my foot (to simulate my fiance taking off the garter) there was too much gap between my foot and the shoe. So, just be aware of this if you decide to purchase this shoe. For the price, this is not worth the buy	0

The jock has good support but the material used is quite abrasive. The elastic and threads bite into your skin. If you use this one for sports, you will constantly be distracted. The feel of the material used is very rough against your skin, esp at the waist	0
The bustline will be great when I'm nursing - easy to pull over, and great coverage on the other side.  It fits well under the bust (elasticised under the cups) but I found the cups were HUGE on my breasts.  It fit well at the band, but I guess they figure if you're a big girl, you must have big boobs.  Luckily, I'm handy at sewing, so I plan to take the gown up at the shoulders to fix this.
I really really didnt like this product at all. I hated how it fit and the side ties are annoying, very hard to keep them tied. Also i'm petite so the dimensions of where thems were supposed to be were way off. The product would be much better if it came in auctual sizes as opposed to one size fits all	0

I usually wear size 7M. However, This shoe of size 7M is way too small. I have to return it to AMAZON and pay the shipping fee for the return by myself. I will advise anyone who is interested in this shoe to by 1 size larger than the normal size you wear	0
Overall, I think this will be a great gown to wear around the house while breastfeeding.... after the baby belly has subsided.  I do plan to bring it to the hospital with me, but only after I've taken in the seams at the shoudlers, and closed the side slit a bit	1
Haven't worn it yet to test the quality however, the structure is all wrong. One leg is more narrow than than the other (I could barely fit my leg into it) and the waist is really high	0
The sheets were just as described and worth the price. Timely on shippng also. Very pleased	1
Not what I expected for the price and the color shipped was wrong.  Even though I contacted the seller, have received no response	0
The Crib sheets were soft, the service fast and they fit the Pack and Play mattress	1
I loved the bathing suit the first time I laid eyes on it so I purchased it.  I'm actually small but I do have thick thighs so I got a medium.  But when it was delivered and I tried it on, it was too small!  I should have gotten a large.  The medium made me look like I had these big love handles.  So please whatever your size is make sure you get it a size bigger.  But other than that the bathing suit is great.  I'm just going to have to loose the love handles	0
This sheet is great solution for difficult to change crib sheets- just lay it over the top of your pretty sheet and snap it to the crib frame.  I highly recommend it to those who don't like wrestling the crib sheet onto the mattress	1
Our 6-year old wants to be a policeman when he grows up. He could not wait to get this belt. We had purchased the police uniform earlier. The first time I ordered the belt, it got lost in the mail so he had to wait almost a month to get it. When it finally arrived, he could have wrapped it around his waist 3 times it was so long. It is made of very thin vinyl and does not hold up very well to having holes punched in it. It is less than 4 weeks old and probably won't make it through the rest of the month	0
Service was very quick, and they were having a free shipping special, so it was very well priced	1
I received the trousers in a timely manner.  They were what i expected although they did not fit.  I returned them a month ago and have not heard a word from the company. 	0
Ordered these bra extenders since I an pregnant and now having trouble fitting into things, and they are working great!  Recevied them very quickly and they are exactly as I expected! Thanks!	1
This "pillow" is an inflated "U" that fits around your neck. One of the problems is, it has a rather sharp plastic edge around where it touches your neck. This can get pretty irritating the longer you use it.
I never buy stuff like this on line.  I like to play with/feel wallets before getting them.  But I couldn't find a thin, bi-fold that I liked, so I took a chance.

It's great.  The ID feature is super handy (it comes all the way out if you're wondering).  And the brown leather is soft and nice.  It is really nice for the price.
Fortunately, it is dirt cheap, so then I guess you get what you pay for.
(By the way, personally, I don't think it's thick at all)	1
	0
The shoes are better then expected.. Everyone comments on how nice they are and where did you get them.. I will let anyone know to buy the	1
Shoe is comfortable but the description says off white or white with beige.  Which leads you to think the color is mostly white.  The true color is neither!  There is absolutely NO WHITE in these shoes.  I purchased these shoes because I needed some white off/white shoes NOT beige shoes.  No I did not return them it's too much of a hassel to return things so I kept them and I have worn them once but do not like the color at all.  The style is not as cute as her others but they are still a great bargain.  The materials are an excellent quality.  If you like beige & earthtones you will like these shoes	0
I had never ordered from this company before. I have now ordered quite a few things from them. For the price, everything has been very attractive. Some of the sizes run a bit small.
Our company ordered these shirts from the Texas Shirt Company. While we were happy with the quality, our order was missing 2 shirts. Over a nearly 2 month period we sent emails and called customer service to let them know, but their customer service representative insisted that they were accounted for - as if to say we were not telling the truth. If you don't care about customer service then perhaps you might want to use them because the quality and pricing are good - but if you want to be treated fairly then pick another company	0

I purchased this item to keep my wife warm and cozy for the 12-hour flight to Japan.  However, it was way too thin to keep her warm.  After using it for about an hour, we ended up packing it back to the case and use the blanket given to us by the airline.  Since I spent over 40 dollars on this blanket I couldn't even throw this away.  I had to haul it around for the entire trip.  I do not think it is worth 40+ dollars.  10 dollars blanket would do the same (or even better) job than this	0
This dress is very sweet, the PAPRIKA color is an orange, but I ordered 3 of these in different colors. Nice to wear around the house during the summer.( I also ordered a nice dress in EGGPLANT, but it is really brown, alright with me, a nice dress.)
This was a nightmare order.I paid extra for expedited shipping to assure Christmas arrival.Package tracking log revealed that the shoes were not even shipped until AFTER Christmas -Disgraceful and unforgivable to have to tell my 7 yr.old grandson that his gift didn't make it.The shipping cost as much as the shoes and this company should be ashamed.They are also impossible to reach-Amazon couldn't even get them on phone.Thank goodness the shoes fit-I can't begin to imagine what a return would have been like. The product is great	0

These shoes look great but are horrible running shoes.  The soles are solid plastic and do not flex at all on impact.  I do not have knee problems but my knees hurt after running in these shoes.
Customer Service was very good to me, and I even received a coupon for 3 free magazine subscriptions, as I had ordered over a certain amount from Newport News.


They may be a good walking or all-purpose shoe but do not plan on running in them.  I returned them and plan to try something else	0
I am happy with the price vs. quality of all of their things. Shipping was very speedy.
I ordered this wool wrap at the beginning of December and never received the item. I am disappointed that this seller is ripping people off and plan to report the fact that my money was basically stolen from me. If people can't be honest in their transactions then online buying will eventually die out. Two thumbs down	0

BEWARE..............This is a "little" girls camisole, and CHEAP looking	0
For these prices you do not get the quality of Neiman's, Sak's, or Bloomie's  - but you get many more nice, simple, summer dresses, of a decent quality. I think that Newport News offers good value, and service for the money	1
Look closely at the picture of the "white" top.  It actually has red around the top and on the straps.  To those of us who don't want ugly red zig-zag thread.......	0
I'm very satisfied with this purchase. The jeans are great quality for the price. However, it was not stated that they would be the (very)long length that they were. I had to alter them, which was an inconvenience	1
Shoe has a high back that kinda cuts in to your heel.  I love Clark's, but not this pair	0
Love these boxers. I stole a pair from a friend a while back and had to have a pair of my own. Love the fabric and the cut, not too long not too short, and just the right amount of butt room.	1
I got this bra thinking it would be great for rigorous sports and my 38DDD chest.  Think again.  Go for the the ENELL sports bra.  I bought a size 3 and it is perfect.  No bounce whatsoever!!!  I was amazed.... don't bother with this one	0
I purchased one of these shirts to see what the quality was compared to the price. As soon as I received it and wore it twice I went back and purchased three more. The weave on these shirts is thick making the shirt very comfortable to use and I suspect will give it a long life. After multiple (10+) washings, the first one I purchased still feels as good as the newer ones. The colors are warm. I would suspect that this shirt would cost $10-15. As long as the price stays below $10, I will continue to purchase these as all-purpose daily-wear/work-out tshirt.
I am a 38 FF, and I was hoping this would help hold me in while running - NOT! This bra is no better than my 18 hour bras and is double the price! I'm still in search of the bra that will hold me in! This one is going back	0

This shirt was larger than I expected.  I got a 2x because i'm a 12-14, but it was way too big.  Also the pink was a lot brighter than pictured	0
As for the comment that these fit smaller than most, I didn't have that experience. In Nike, Reebok, Gap, and Rusell Athletic tshirts, I wear a large. I wear a large in Artiga as well, and the fit is comparable to those brands with no noticeable shrinkage after washing	1
paid double what i found at another site outside of amazon/this store - NEVER AGAIN	0
I highly reccommend this bag for anyone! It is a big tote, which is perfect for a college campus, the airport, the beach... really for any purpose. It is reversable and I was very suprised at how durable it is (great quality). When people compliment the bag it allows an opportunity to share its cause- which in the end is the most important part.	1
I have ordered Intimo silk boxers in the past and have been happy with that purchase. So far the fabric in these cotton boxers is extremely stiff and they have not gotten any softer even after 4 washings. I will continue to wash these in hopes that the fabric will soften enough to be comfortable enough to be worn. I now know why I pay $15.00 for two pair of
I have used this mat almost everytime I've been outdoors.  I haven't seen anything like it at any department store and its much cheaper than the mats at the beachside boutiques.  It is an awesome value for the price.  	1
Jockey's	0
THEY CALL THEIR SOCKS THE "WORLDS SOFTEST MEN'S CLASSIC CREW SOCK" AND LET ME TELL YOU ITS THE TRUTH. BEEN LOOKING FOR A PAIR OF RED SOCKS FOR WEEKS, WITH OUT SUCCESS. THEY MAY NOT BE THE SHADE OF RED I WANTED BUT THEY ARE THE BEST IN FIT AND QUALITY. NOW FIND ME THE "RED SHADE" I'M LOOKING FOR AND I'LL BE EVEN MORE PLEASED.
The fabric is a little stiff at first, bust softens to a acceptable level after a few washes. The elastic band around the waist of these boxers contracts to the point where it wrinkles up the fabric. After a few hours of wear you have the indents of the crinkled up band on your skin and it feels quite uncomfortable. While cheap and nicely packaged, these things suck. Spend some money on decent underwear	0

I received the night gown, tried it on, and actually hated it.  The built in bra was loose, as was the top and there was just too much fabric up top.  The straps are too wide.  The rest of the gown was okay, although it too seemed too drapey and long.  
          Norb Reynders.......yes over 13... going on 7	1

Nice, soft leatherette. The inside is roomy, and the pic is fairly accurate for the size to body ratio. The tie-front detail stays so, you don't have to worry about it unraveling or loosening. Nice silver buckle accents on strap. Great	1
I sent the gown back 3 weeks ago, now, and have STILL not received a refund.  I am very disappointed with the whole transaction/product	0
I ordered 2 for gifts and 1 for myself based on other reviews. I was not disappointed! The bag is large and roomy, made of heavy-duty material, with outside pocket, and has a neat little clasp to hook your keys, etc. for easy finding.  It will make the perfect beach bag for us, and could be used for almost anything.  	1
The sizes listed do not print on the invoice.  Instead, Army Navy uses 'codes.'  When they send the wrong sizes, then they blame you for not selecting the right size and want a 15% restocking fee plus return shipping	0
These are great girl socks! Besides being economical, they feel good, wash good, are very stylish, and don't fall down! They look great with jeans and khakis. I have ordered several more pairs, in different colors. A true value	1
Quality was terrible, undersized or seconds. Later I saw the same product at a discount warehouse for 1/3 of this price.
The Nine West Botamy boots are comfortable and really well made. The leather is very soft also. Even though the toe is very pointed, these boots are still comfortable. Amazon has a great price on these boots	1

Genuine leather with fur lining are about the warmest things you can possibly wear! An excellent choice for extremely cold winter weather, well worth the money spent.	1
I would not recommend these to anyone
I purchased these boots for my daughter for christmas. I was a little nervouse because she wanted the ugg boots. With four children sometimes a compromise is in order so when I saw these at a more reasonable price, I got them. When she opened them, she at first didn't even realize they weren't the ugg's. She has been wearing them since and I'm guessing started a new trend because others have been asking her where she got them and they also like the cost. In comparison to the more expensive boots, she says "no difference"	1
I paid and have been waiting 6 weeks for my credit. Amazon must protect buyers better or lots of business will go elsewhere. It is only when problems arist that the true color of the marketing company comes to the surface. I am disgusted with this product	0
I was very pleased with the socks.  They were just what we were looking for!  Thanks so much	1
