"I've had a number of universal remotes over the years and each has had pluses and minuses to offer. The monster remote is a very effective universal remote on all accounts but there is ONE thing that stands out here above all the other remotes. Wireless control over lighting. I replaced my dimmers and switches with the Monster dimmers and switches and now I can control every light in my house. Monster really doesn't talk much about this feature but being able to hit ""ALL OFF"" at night on my way to bed and have the remote turn off all the house lights is killer. You can even map ligthing scenes to activities. If you hit watch a movie it can turn down the ligths at the same time. Really cool. Good job monster."	1
"No free lunch & you get what you pay for...is that the verdict on this product?

Well, the poor rating given by those who have purchased this product has discouraged me from buying it.  I need disc binders and the Case Logic brand, while being the original, is pricey.  Low cost alternatives are needed, but not at the expense of quality and TCO (total cost of ownership).  But the flap about poor customer service (rebates) and poor quality (zippers and sleeve binding) is enough to give me pause.....  So, if someone from Xtreme's management is paying attention....fix it or be content to lose business.  Price isn't everything to everyone in the markt for your product.."	0
"I really don't have much to say about this book holder, not that it's just a book holder.  It's a nice one.  It does it's job.  It's a little too expensive for just a piece of plastic.

It's strong, sturdy, and it's big enough, even for those massive heavy textbooks, like the Calculus ones.  Although, I would not recommend putting a dictionary or reference that's like 6"" thick (even though it still may hold).  It's got little clamps at the bottom to prevent the page from flipping all over the place, although those tend to fall off when you move them.  But that's no big deal.  Just put them back on.  

This book holder is kind of big, and I would not put it on a small desk in the middle of a classroom, but it's not too big.  You should be able to put it almost anywhere when studying on your own time. "	1
This card is such a disappointment.  It is soooo sloooooow.  I use it for my digital camera, mp3 player, and ipaq.  It takes forever to copy anything to and from it	0
"After using my iM716s for about 4 months now I have a few things to say about them.

1) Price: Lists for $199 on Altec's site.  $70 is a steal.
2) Quality: Top notch in the earphones, the clip on the volume module is weak.
3) Performance: Bar none best I've had.  These things outperform the huge Logitech ear muff set I use mainly to mow in.  These things allow me to mow the lawn without having to jack up the volume to drown out the mower.
4) Conclusion: The only thing that stops me from saying these are perfect is the volume module can be a pain and get in the way.  When moving around, you NEED to have it clipped to something, otherwise it can create inner ear noise.  This can get quite annoying.  I've also caught the cord on things, causing the clip to bend away from the module.  It is removeable and I was able to bend it back.  If there were a pair of equal quality w/o the module, even for the same price, I'd go that route.  With that said, I am in no way regretting my purchase and will recommend these to anyone asking me about them or my 60GB video ipod"	1
"Bought this a month ago for use with my DX4330 kodak 3MP digital camera. It worked for 2 days.After that, everytime I on the camera, it wanted me to reformat the card,WTH is that?
Now I can't use it at all....
I'm always so confidence with my previous purchases from Amazon.One mistake I made,I threw away the shipping and product packages once I tested out the card, thought It worked and It would be OK.I can no longer return it now.
Needless to say,I'm too over confident with LEXAR's products.
Buyers beware..."	0
This is perfect for my iPod and keeps it totally secure while driving.  Great price and you get different sizes to match your car perfectly. 	1
As the other reviewer found out, these cards can't be formatted to work with SD Audio.  Total waste of money	0
Always something that might come in handy my last remote quit working after a year	1
"I purchased dvd express and it never worked. I spent endless time with tech support. The old story about, ""It must be your computer."" did not fly either, my machine is a media type and it far exceeds the system requirements advertised by ADS. I exchanged the item and it was supposedly checked out before I got it. Same problems. Tech support told me I was the only person having trouble with this product. They need to check out a few websites that review products there are hundreds of bad reviews very few good ones. My only mistake was not reading them before I wasted my time and money. ADS also told me it would not work with Ulead's Movie Factory 3, some of the software it came bundled with, but that was Uleads problem. I should use Cap Wiz ( Their program ) DUH!!! Guess what, it did not work with their program either. Ulead said they had several complaints with ADS's product. Their final solution hold on to the product and maybe they will have a new version of cap wiz and that might work. Save yourself time money and aggravation buy another product! P.S. Since ADS doesn't consider the product defective they will not refund your money or allow you trade it in for an upgrade. I don't think they want a product like that either. The only reason I gave one star is.....it was packed well.
JU"	0
This CF card is so fast that I can run my shutter on my camera non stop until the card is full at a frame rate of 3.5 fps. No lag or slow down. That is amazing. It makes my camera perform better. (Canon Rebel XT	1
When I purchased these batteries, I was very pleased, but that wore off after a couple of months. I don't use my camera all that often, but when I do, I expect ther batteries to have some charge. I recharge them per instructions, and they do not hold a charge any longer.I know Monster makes good products, but I am a little disappointed in this one	0
"I installed this unit on my HP AMD 64 X2 with a 19-inch LCD monitor.  Installation was very straightforward, with no problems experienced.  The unit has two rows of power outlets - eight outlets total.  All are surge protected, but only one row has battery backup.  Each row includes an outlet that is offset to allow transformer power supplies to be connected and still accommodate use of the other outlets.  The unit also surge protects the incoming telephone line, and interacts well transparently my DSL service.

The unit comes with a USB connector cable that is used to transfer information between the unit and the computer.  Also included is ""PowerChute Personal Edition"" software.  This software replaces the UPS option used under the ""Power"" icon of Widow's XP Control Panel.  PowerChute PE allows user selection of alarms and power options to best fit the user's needs.  PowerChute PE automatically loads at computer startup, and resides as an icon on the right-side of the Window's task bar.  It monitors the unit's status, and provides information concerning abnormal power events that have occurred for future reference.

In order to assure that there is enough battery power for this unit to operate properly, I only attached the PC and monitor to the powered row of outlets.  Transformers seem to use a lot of power, and to gain the most time available for adequate shut-down times they should only be plugged into the ""surge only"" outlet row.

When A/C power fails, the unit immediately picks up the power load.  It will then begin to shut down the PC if A/C power does not become available shortly .  The default method it uses is to place the PC into ""hibernation mode"", saving the desktop exactly ""as is"" for future start-up.  It accomplished this task with my PC perfectly.

If I had wanted a UPS to keep my computer running for several minutes during an A/C power outage, this is not the unit I would have purchased.  However, to keep my system from re-booting due to the power being interrupted momentarily, or to shut down the PC safely should the power outage last longer, this is a cost-effective solution for those tasks."	1
You can get a 4 pack of Emerging Power 2100 mAH batteries for 9.95 on this very site.   I did.  They work great.  Why would anyone pay almost 30 bucks just for the batteries.  Ridiculous	0
I used it in Brasil and had it developed.  I was very happy with it.  It was the very first time I've used a digital camera	1
I wish I never bought this because it was not sturdy enough for textbooks.  If you put a textbook on it and turn the page, it collapses and or tears the page.  I wouldn't even use this for a notebook.  	0
I had two unworking disks (One a PS2 game and the other a PSX game) so I picked this up and both work fine now! The only thing is you'll have to run it through a couple times. If you run it through once you'll see little difference... But for the price and since it does work... eventually, I still give it a 5 out of 5.	1
We bought this clock radio, got it home, set it up, realized that it didn't have battery back up, called Sony only to find out that they do not find it necessary to put that feature on their alarm clocks....how bizarre!!  They do not carry battery back up on any of their new models according to their representative at the customer service center!  Boxed it up and it's going right back where it came from.  If it's okay not to have battery back up, it might deserve a chance, however, what's the use in having an alarm clock if you can't trust that it will indeed wake you up	0
"What an amazing product for such a small price.  It works right out of the box, but to get full functionality you need to install the encolsed drivers.  The option of mouse or pen makes it useful for everyday PC work as well using the pen for graphics.  I use it mainly for teaching via phone and use the whiteboard in messenger to communicate in words and pictures.  It really makes a difference.
The unit seems well made and I like the fact you can personalise the tablet to add a picture of your choice.  I opted for the smallest in the range for value, and was not disappointed, but I am sure for more commerical use or for artwork a much bigger screen would be better, but at cost.
The software bundle is ok too if you don't already have photoshop tools.
The one quibble is that at home when I installed the drivers it continued to crash my PC with my wireless keyboard installed.  Not ideal, but as I dont use it at home any longer it is not a problem for me, but be careful, I am sure there will be a fix somewher"	1
Bought new around $80.  CD player and LCD CLOCK stopped working within 6 months--now nap function and radio are all that works--if only I could find the damn receipt!!!	0
I like it very much, I use it in an outdoor trail camera for wild game and it hold several pictures and has been in the camera in all kinds of weather. I would buy Kingston again	1
In the ten minutes since I've had it out of the box two pieces have fallen off.  More importantly, It can't handle large manuals as advertised.  (The reason I purchased this particular book holder)  My 1000 page manual only fits if you happen to only want to read the middle chapter.  Based on that I estimate that this is a totally worthless product to anyone needing to go through a manual or training book more than five or six hundred pages.  If you don't anticipate needing it for a book that big then just glue the rubber feet on, keep an eye on the page retainers (these are the parts that fell off) and you should be ok.  As for me, I'm off to read Amazon's return policy and see if I can get rid of this useless hunk of plastic	0
"I got this card last month and I've been using it heavily. Its been great. Its sturdy and can has great range. There are a few problems though.

#1 There is no case for the card.
#2 The included browser only lasts for 30 days and its horrible. Luckily I had NetFront 3.1
#3 Memory Stick LAN software will occasionally error, but a soft reset will fix it.

Otherwise its a great little expansion card"	1
This is the worst thing I have ever owned!!!! It broke (said there were no cd's inside) after about a week! Do yourself a favor don't get this product, don't buy this brand and don't buy from sears they sucked about the whole thing too	0
I love my tooldial and its' software.  My only complaint is that you must have a very large proccessor to run it effectively.  I frequently find that it gums up photoshop and in-design a little.  Overall great product and I expect them to have some updates to work out the bugs.  Works very well in tandem with a WACOM tablet	1
"Before I bought this reader I considered 2 models 12-in-1: Lexar and SanDisk. I decided to buy Lexar.
I bought this reader to use mostly with Memory stick. I have 2 cards: 128 MB and 1 GB. I had no problem with 128 MB card. 
But I could not insert My GIG card into this reader. It just did not go. I tried hard trying not to break the card - no success. It was a surprise for me. May be because my card was made not by Lexar - by SanDIsk...? I contacted Lexar but did not get any explanation of this problem.
Any way I had to send it back and buy 12-in-1 SanDisk Reader. "	0
"This is a great card reader for the price. Why pay more if this one reads the all cards that you have? Personally, I only use CompactFlash and SD cards. It reads these cards and it does it fast and reliably.

The shape of this card reader is a bit awkward but then again it does help you grab the unit while inserting and removing cards, which you'll want to do a bit carefully. It would be a bit more difficult to do that with the unit lying flat on the desk. Remember to never force the card in and remember the label side faces towards the Sandisk logo on the card reader. It is slightly tricky to get the cards into the slots at first, but once you get the feel of it, it beccomes quite easy and routine.

This Sandisk has LED indicators that are helpful. One Amber LED to tell you the unit is connected to your USB, and other green ones by each card slot to let you know either that you have a card insert (solid green), or that it's reading or writing (blinking green).

This card reader comes with a 1 year warranty and I feel it represents a good value. I would recommend it"	1
"Pros: Perfect sound, solved resampling issues

Cons: famous popping/crackling noises makes it useless for gaming, especially in BF2 (which use OpenAL by Creative). Crystallizer is useless.

This card has the most advanced sound processor which does not work on at least 20% of high end systems, not only NVidia NForce 4 chipset, but also with other AMD and Intel CPU motherboards: see Google for ""X-Fi popping/crackling"".  Even if you do not have in game crackling immediately, you have a good chance to get it after any memory or HD upgrade or driver configuration change. For long time  Creative denied existence of this problem. Eventually it was recognized (see official CL forums) and a new driver (since November 2005!) was promised at the end of May 2006, but beta version published 05/30/06 did not solve my problem. In the case of old audigy 2 zs the problem was solved with unofficial ""hacked"" drivers. I suspect that X-Fi crackling is an architecture design flow, which cannot be completely solved at software level, because PCI bus cannot provide sufficient memory access for the ""the fastest sound processor"" simultaneously with high end graphic card, HD controller, and other devices. 

Bottom end: I have to stop playing games, or go back to low quality integrated sound. Do not take risk, wait for working drivers, or buy a working card from different manufacturer. With fixed drivers I would give this card 4 or 5 stars.

UPDATE 06/12/2006
I found that many desktop motherboards (MB) have really slow south bridge (south bridge is connecting PCI, USB, Firewire, and HD to CPU directly or through north bridge), especially MBs with NVidia chipsets (and even with some Intel MBs). New beta X-Fi driver and MB BIOS updates solved the problem in many cases (but not for my MB Asrock K8NF4G-SATA2, nVidia 6100 / 410 MCP chipset), but situation is still marginal and X-Fi might go unstable again. I contact CL customer service, they did not solved the problem, but pointed out that ATI chipsets (Athlon 64, ATI 200 or 3200) have no problems with X-Fi. I decided not to return SB to seller, but save it for a new computer with ATI based MB. I guess that majority of workstation class MBs with upscale south bridge and PCI-X (even NVidia based) also should be fine with X-Fi. The trouble is that majority of X-Fi buyers have generic NVidia based MBs like me. So I can give X-Fi two stars instead of 1 (but I cannot change the rating), and even more stars if it will work well in my new computer of after new driver release (if it will work)"	0
The Sandisk reader is impossible to misuse. It loads quickly and it's compact shape offers most options for memory. It can be mounted vertically with attached stand for sleek ease of use or compacted flat to be discreet. I would prefer a little more weight so that it doesn't move around on my desk so I'm giving it only 4 stars. If I had to replace this reader, I would buy another SanDisk	1
"About three years ago, maybe four, I bought two Lexar CFII cards. One never worked, the other worked, but lost all data. I wrote to Lexar, that I had two bad cards, they sent me one new card of the same size. I gave that to my girlfriend & told her to only use it on pix she didn't care about losing. I still have my card, in a ziplock. None of the file removal programs will get the images off, & I've used all of them, & had their (file removal) tech help give up.

In this day & age of ""just make the item"" I am upset. But you take your chances. Do you want the only picture of your great grand-mother lost because you used a Lexar? I wouldn't, I use an actual sandisk card, myself.

If they ever (Lexar) made it right, I may have written a better review, but they haven't. So that tells me that they don't care.

How important are your pictures to you?


Frederic"	0
"I agree that these are not top of the line. But they aren't bad at all. I get coasters occassionally even from top of the line media.

I always burn at half the speed the media is designed for - 2x in this case. It takes longer, but I get good results. I am rarely in a hurry to burn a DVD.

I would buy these again.

** Updated on 7/3/2005 **
I have bought a new computer recently and I have been burning these DVDs with full speed supported by the writer and no coasters what-so-ever. Very happy with this product"	1
Consider another receiver before buying Delorme's. Delorme's receiver works only with their software (the receiver does not conform to any standard, unlike most other receivers.) The Delorme software itself is not very accurate. Just in looking at the area of a few blocks surronding my home, I found 3 instances where a facility was shown as being located several blocks from where it actually is - but Microsoft had no problem locating the facilities properly. Finally, with the receiver I have, even after the device as been initialized, Delorme's software sometimes is unable to find it. (I suspect that is because the cable on the GPS side sometimes pulls slightly out, but fiddling with it doesn't seem to accomplish much). Real irritating out on the road, as it is when you find one of their printed atlas has been misbound and lacks several pages	0
"I, like many other people that have written reviews here, researched the purchase of an MP3 player in great detail.  Other members of my family own iPods, and that is the direction that I was heading until I did a massive amount of research.  If you want to rip the thousands of songs that you already own on CD, this is the unit that you want.  iPod will not let you download your own songs, I did not know that until after I purchased this player (thankfully).  This unit was the highest rated unit by far that I was able to scour the internet for.  If this is your first purchase of an MP3 player (like mine) buy this one, no questions asked.  Do not worry about trying to buy $80 ear buds the sound from the ear buds that come with the player is unreal.  Crisp, clear, awsome base and I have only turned up the player to 23 on the volume it goes up to 40.  I cannot hear the home stereo that my wife is listening to or my kids that are running around the house playing.  I received this player in the mail today at 5:30 when I got home from work and by 6:35 I have transfered the 114 artists folders (about 4,000+ songs) that I had ripped on my computer last week (about 35 to 40 minutes to transfer the music to the staging folder and then to the player).

I would recomend buying the cradle, it helps in standing it up on the desk or over the stereo, which I plan to do to play all my music on my outdoor speakers by the pool.

Absolutley buy this unit.  I have only messed wit it for a couple of hours and I have a high performance expectation and it has met it"	1
The card worked fine for my son's graduation and a family holiday but became corrupted during my brother's wedding and I lost all the photos from that event.  I still can't believe it happened.  If you have an iPod, or other, remember to back-up your photos as soon as you can to try and avoid this	0
I bought this keyboard originally for the LCD screen and the wide range of possibilities that exist with programming it for various games I play.  I was suprised to learn that this is more than a pretty keyboard with an LCD hanging off of it.  It's the best-feeling keyboard I've ever owned.  The keys take just the right amount of pressure to operate, and the switch to disable the windows key is a welcome feature.  The backlighting is bright, day or night, and the programmable G-keys make executing complicated key combinations in games or business applications a thing of the past.  Highly recommended	1
got it at walmart can't even remove a scuff. i give it -100 good thing i could return it	0
"I'm very happy with the set.  Although not listed in the specs, it must have a QAM tuner, because I am able to watch unscrambled digital broadcasts through my cable service even though all I have is basic cable.  I was thrilled when I made this discovery.  Watching football games in HD, without paying for digital cable, almost made me weep with happiness.

The picture quality for analog channels is only so-so.  I really wish the remote was illuminated.  Also, Amazon took much longer to deliver the TV than was promised.  Other than these negatives, I'm very happy"	1
"Before the repair process there was one bad track on my CD.  After the ""repair"" process the entire disk was unplayable.  Took it back for a refund. With billions of CDs in the world, is this the best that the 21st century has to offer?"	0
We have the original Itrips but wanted this one for travel since it is much eaiser to tune in. The originals work great around town because it is always set on the same station. After reading the instructions I plugged the new Itrip in and it worked perfectly just like the originals. Not only did it work but it worked from 40 feet away. That is better than I expected after reading all the feedback. I'm not sure what everyones problem is. It's not a radio tower, it's a transmitter the size of your finger. I get the feeling that some people think it should power the City block.	1
This SD would not work in my  Nikon  Coolpix S6 camera (but the Fuji and Sandisk product did	0
I have used the 9510i for about 2 years and have found it to be flawless in performance. The Disaster Recovery software provided with this drive is it's biggest star. You can format your hard drive, put in the restore disk that you create for your system, and in about 15 minutes your system is put back to EXACTLY the way it was when you created the disk. Or you can simply replace selected files if you want. It does not miss a single thing. Fanstastic. The software is extremely user friendly and guides you through the process easier than an &quot;ABC&quot; book. I would highly recommend this drive for performance and ease of use	1
"I bought this card for my TJ25, supposedly a supported device. But the problems with this card make it nearly useless:

- It comes with a web browser that doesn't work.
- Even if the browser DID work, it would only work for 30 days before you had to buy the full version.
- The only downloadable browser that works with the card is Eudora, which doesn't do anything except display text (you can't even fill in web forms with it, so webmail, searches, etc. are impossible).
- The card is designed to work with NetFront and CLIE Mail, software that comes with Internet-enabled CLIE devices... obviously not what you would have if you were buying the card. These programs are not available separately.
- The card wouldn't connect to either my wireless network or the neighbors', even though my PowerBook has no trouble connecting to either, no additional configuration required.
- While attempting to connect, the card would often stop responding, and then lock up the handheld.

Bottom line: if you want a web-enabled PDA, buy a web-enabled PDA. Don't buy this"	0
Works great!!!  I have a flat roof that does not allow me to add a phone line and the only way to use my satilite system is with a long phone cord accross my room.  This jack extension helped me eliminate the long ugly cor	1
i've given it 2 stars instead of 0 because after i used this CD, the sound from my system did seem to be a little better (the CD's were not skipping as much).  but the bottom line is it didn't fix the problem as the CDs are still skipping noticeably, although not as bad as before.  ... not sure if this has anything to do with the fact that my set has a 6-disk CD changer	0
"Ok, I got this as gift so I got nothing to lose right!  Well, this little gadget will be my first open door to the ipod world and i gotta say that it really gives me an awsome impression toward what apple has accomplished for ipod shuffle.
Ever since I unpacked this little thing, it has been with me everywhere!  On the go, exercise, sleeping....anywhere you have pockets to put it, ipod shuffle is always with me whenever I needed some kick of tunes, its ultra light and portability has really achieved what it meant to accomplish in the first place and talking about 1 GB of stores mp3 for about 16 hrs of playtime, it is just too hard not to fall in love with this little part of me...lol!  Sound quality is decent too and it is quite easy to charge and transfer/update tunes on the go.  So if you are a fast paced, mobile and not a control freak, then ipod shuffle is definitely a good way to get giggy with it"	1
"I use this in conjunction with the SanDisk Ultra II 2.0 GB compact flash card.

I like it, but the flash card doesn't slide in easily. Sometimes it get stuck halfway, as if the unit has not been designed properly and the sliders for the card offer enough give to slide the card to the left or right of the pins.

To add insult to injury, both the reader and flash card are manufactured by SanDisk. Therefore, they SHOULD work seamlessly together, but pathetically, they don't.

I'd much rather pay more for a reader that worked great, rather than save a few dollars for a reader that makes you work every time you use the thing.

For comparison, my camera accepts the card perfectly. There is no give at all, but instead is an effortless process.

Not a quality reader.

Other than that, it works as expected. Surprisingly, the reader doesn't topple over as easily as I thought it would. It stands vertically and looks like it might fall over when trying to slide the card in. Sliding the card in a 2 handed process, so one hand holds the unit while the other slides it in.

Removing the card is extremely easy. That's a one-handed process. ""Eject"" the card from the PC's drive and then remove it.

Data transfer from the card to PC is very quick.

Overall, I'm glad to have it, but it's an annoyance to use it. I hate the card getting stuck halfway in the reader"	0
If you own a Canon digital camera this printer is great.  It is portable and makes great prints.  People think they are from a photolab.  It is also vey easy to use.  I have seen other mini printers from Olympus and Sony and they are not as good.  They cost more too	1
Some of the worst DVDs that I have purchased. I wouldn't waste my money on any more of these POS discs. I wish I could return them to amazon, but for what I paid (it was pretty cheap), its not worth the effort.	0
"I recently purchased this as a replacement for my Monster Cable.  I must say that I am quite impressed.  This is the best FM transmitter I have encountered.

I live in Seattle.  There is a fairly saturated FM dial, and the unique topography of the surrounding area has a tendency to deflect certain signals.  That said, I only have minor problems with interference, the most common of which is moderate distortion in the upper ranges.

Functionality is pretty much seamless in my car.  I drive a 2003 Ford Focus.  The 12v power jack is position to the left of my in dash CD changer, so accessibility is not an issue.

If anyone is in the market for an FM transmitter for their iPod, I highly recommend this one.  ""That'll do, pig.  That'll do."	1
If they weren't free, I'd give them 1 star.  Media code: MCC 01RG20.  2 of 10 were coasters at 4X with my DVDRW IDE1008	0
Overall a very nice charger, though recharge times aren't even close to what is advertised.  The display is very nice as is the ability to charge individual batteries instead of having to do it in a pair.  The 900 mAH hold such a small charge that they are almost worthless.	1
I purchased my tv in Dec 2004. I did not purchase the extended warranty. These sets are have all kinds of video problems. Myself and other LCD owners have called for in home service. The service company is QUALXSERV in home service. They want $350.00 to come to your home if you do not have the extended warranty, and can not guarantee a fix. Take it from me buy some other Bran	0
"Title: Intuos3 Tablet
Publisher: Wacom
Publish Date: Unknown
ISBN/Model #:  PTZ631W
Reviewer: Robert Saucier
Rating: 5 stars

In 1997, after buying a new top-of-the-line 450MHz Pentium II system, I splurged on a Wacom ArtZ II tablet.  Oh, my!  Pressure-sensitive, tilt-sensing, pointer control, assignable function pads; it was Heaven.

After a couple of years, every time I tried to use it with my primary graphics application, my computer would spontaneously reboot -- a bit counter-productive.  I watched for new drivers and new versions of my application but, as technology marched on, my beloved tablet and graphics application continued their spats.

Sadly, I disconnected the tablet and gently packed it away.  Lately, I've been feeling the pull once more, that urge to use a pen to do photo touch-ups instead of my mouse.  Miraculously, a Wacom Intuos3 6-inch by 11-inch tablet dropped, almost literally, into my lap.  Sleek, gun-metal gray, sexy -- with a comfort-grip pen (much like my coveted Pilot G2 pens) AND a mouse!  Even better, the Intuos3 comes bundled with 3 applications that show off its capabilities:  Adobe Elements 4.0, Corel Painter Essentials 3, and nik Color Efex 2.0 lE.  Heaven just got better!

The Intuos3 has over 5000 lines per inch of resolution, over twice that of the Wacom Graphire product line, and, with its USB 2 connection, there's more than enough communication bandwidth, meaning better tablet to application response.  One hesitation I have when adding a new piece of hardware is in regard to what the driver will do to my system; will it introduce instability or get along with everyone else.  The Intuos3 driver has been rock-solid in the two weeks that the tablet has been living with me.  I've used all of my ""usual"" programs and have had no problems at all.  The tablet has also been peacefully co-existing with two external drives, a wireless desktop receiver, a card reader, a scanner, and a printer, all riding the same USB bus.

The Intuos3 has 8 ""chordable"" buttons, 4 at each side of the tablet, to which keys, macros, or other actions may be assigned.  The default for each group are the usual ALT, CTRL/Command, and Shift, along with ""space"".  The placement of the buttons allows you to keep a grip on the tablet, holding one or more of the buttons, while tapping whatever key on the keyboard with your pen hand.  Being chordable, you can hold any or all of the buttons down for those tricky shortcuts like ALT-CTRL-S or To the side of each of the two button pads are touch strips which can be independently programmed as well.  The default setting is to scroll or depending on the context.  The ends of the strip, in keystroke mode, can be set to playback macros.  The pen, with its 1024-level pressure-sensitive stylus AND ""eraser,"" also has a DuoSwitch.  The DuoSwitch's two positions may also be programmed.

The pen action is smooth with the default nylon nib -- there are different types of nibs to simulate different types of tactile feedback.  With the ergonomic grip, the pen is extremely comfortable to hold.  The 5-button mouse, designed to be used by either ""righties"" or ""lefties,"" is not as ergonomically correct but considering the versatility, this is more than acceptable.  As with every other clickable/pressable feature associated with the Intuos3, the mouse buttons are programmable with a ridiculous number of options, although I've yet to find the ""fix photo,""  ""illustrate article,"" or even the ""design website"" settings.

I can see only two very minor changes that I would make to this fantastic product.  I would love to see the ability to add weight to the pen.  It is just a bit too light for my personal tastes and considering how configurable the tablet is already, this feature would be the feather on the cap to me.  The other change would be making the drawing surface transparent as it is on the Graphire (and was on the ArtZ II).  Sometimes, having the ability to trace an outline can save significant time.

For the casual home user, I would recommend the Graphire product line -- this Intuos3 model's SRP of $369 may be a bit high where a $99 entry point on the Graphire is more affordable.  For the pro-consumer or professional, however, whether doing photo editing (my primary use) or illustration, the Intuos3 line is well worth the investment.  It's great to be in Heaven again ..."	1
The LCD is easier to use than the earlier version that relied on audio clips to switch frequency. You may have to experiment a good deal to find a position where the signal reaches the car radio adequately, like the 1960s rabbit ears tv antennas. Even then, if you are in an are with good FM radio coverage it's going to be hard to find a frequency where this will work. Mostly you can't use this with a cover on and you'll need a car charger if you want to use it for long. The all-in-one modulator and charger that clips to the docking connector is a better solution	0
I bought the Sansa M240 two months ago and am quite happy with it. It's light-weight, holds plenty of media (I have yet to fill it up) and the sound is suprisingly good. No complaints	1
The extendable arm breaks very easily.  I had two of them and they both broke within the first month.  The company does have a 3 month warranty but you have to pay for shipping to send it back to them and I have been waiting over a month for my replacement.  Very poor product.  Do not buy	0
"The other effusive reviews are spot-on...  the picture is fabulous on new DVDs (Lord of the Rings, Nemo, Harry Potter).  A $20 Cables to Go HDMI cable does a great job.  We have the  Sony KDF-42E2000 42"" 3LCD Rear Projection HDTV and are thrilled with the combination.  A few annoyances:  The machine responds and loads slowly, but that's not too bad; a minor sacrifice for the incredibly low price.  And, certain DVDs of old movies (Some Like it Hot, The King and I) stretch the picture horizontally, making things look squat.  I'm sure there's a solution, but just can't figure it out.  Any tips"	1
Do NOT buy this product.  It is incredibly slow, by far the slowest USB drive out of the dozen or so that I've used.  It handles small numbers of large files rather well but it immediately chokes whenever faced with a large quantity of small files.  I attempted to copy ~50MB (1500 files, 800 directories) to the disk and it took almost 30 minutes to complete the copy!  That's roughly 27K/second.  Deleting the files was painful as well, taking at least 15 minutes to delete everything.  For kicks, I popped in an old 128 MB Kingston drive and was able to copy the same set of files to it in under 30 seconds and the delete took under 15 seconds.  Bottom line is don't be fooled by the drive's small physical size, large capacity and price point: it simply doesn't perform	0
"I bought this item, since I always make a lot of notes from books and other papers, and don't want to type it in manually anymore. This scanner, probably like any other model, needs a little training to get it right over the paper, but once done, it really works and faster than typing!
I dont use the addressbook or options with your GSM but they are no doubt very handy.
I just scan in from papers, and beam it to my laptop. Both Infrared and the cable work. The cable is especially great for using the scanner 'live'on the screen: the scanned text appears on the pc as you type!
The dictionary also comes in very handy.

It must be a very complex product, but just like the Ipod or ZenXtra mp3 players: they work!
So buy one and save some time! Excellent and recommended for anyone that needs to make notes, or studies, or just wants to stop cutting out pages in newspapers in a train e.g"	1
I wanted to replace a Lexar 1GB with this, but I'll keep looking. I used it to transfer a 700MB, 2300 file My Documents folder to a new PC. The transfer seemed pretty slow, but deleting those files from the Sandisk took *61* minutes! Back it goes	0
"As your DVD/CD collections grow, these are ideal for protecting and storing your ""treasures"". Easy to open and take up little storage space. The center lock tab is secure but allows you to remove the discs from the case with ease.
Just a great product"	1
